LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,DEFAULT_PAYMENT_NEXT_MONTH,TOTAL_BILL_AMT,TOTAL_PAY_AMT
50000.0,2,2,1,37,2,2,3,3,3,3,1,6300.0,0.0
280000.0,2,2,1,26,0,-1,-1,-1,-1,-1,0,17085.0,18941.0
360000.0,2,1,1,45,-2,-2,-2,-2,-2,-2,0,10694.0,8081.0
360000.0,1,1,2,31,1,-2,-1,-1,-2,-1,0,3300.0,3300.0
200000.0,2,1,1,40,0,0,0,0,0,0,0,58672.0,5944.0
100000.0,2,2,1,41,-2,-2,-2,-2,-2,-2,1,0.0,0.0
490000.0,2,1,1,37,-1,-1,-1,0,0,-1,0,684417.0,464118.0
50000.0,1,3,1,32,2,2,3,2,2,2,1,242303.0,12400.0
350000.0,2,2,1,38,-1,-1,-1,-1,-1,-1,0,30371.0,31856.0
200000.0,2,3,2,49,0,0,2,0,0,0,0,1191942.0,50650.0
500000.0,2,2,1,37,0,0,0,0,0,-1,0,491614.0,208298.0
30000.0,1,1,2,24,0,0,0,0,0,0,0,168819.0,7545.0
50000.0,2,2,1,37,-1,-1,-1,-1,-2,-1,0,13963.0,8435.0
170000.0,1,2,2,29,0,0,0,0,-1,0,0,472179.0,182015.0
90000.0,2,2,1,27,1,-2,-2,-2,-2,-2,0,0.0,0.0
50000.0,2,1,2,27,1,2,0,0,2,2,1,148848.0,10500.0
30000.0,1,2,2,25,-2,-2,-2,-2,-2,-2,0,3678.0,2842.0
220000.0,2,2,2,25,0,0,0,0,0,2,1,225397.0,9087.0
150000.0,2,2,2,29,0,0,0,0,0,0,0,486823.0,30000.0
50000.0,2,2,2,24,0,0,0,0,-2,-2,0,110378.0,21002.0
50000.0,1,3,1,59,1,2,0,0,0,0,0,221890.0,7100.0
140000.0,1,2,2,24,0,0,0,0,0,0,0,558188.0,20400.0
100000.0,2,2,2,36,0,0,0,0,0,0,0,545626.0,24271.0
80000.0,2,1,2,29,0,0,0,0,-2,-1,0,21156.0,4069.0
20000.0,2,2,2,22,2,4,3,2,0,0,1,51156.0,2809.0
150000.0,1,2,2,36,0,0,0,0,0,0,0,895054.0,32813.0
300000.0,2,2,1,30,-1,0,0,0,0,0,0,66579.0,38122.0
200000.0,2,1,2,33,-1,-1,-1,-1,-2,-2,0,1170.0,780.0
20000.0,1,2,1,31,0,0,0,0,0,0,0,115251.0,6360.0
110000.0,2,2,1,35,-1,-1,-1,0,0,-1,0,10390.0,7655.0
110000.0,1,1,2,29,0,0,0,0,0,0,1,525843.0,18736.0
470000.0,2,2,1,45,0,0,0,0,0,0,0,974376.0,80052.0
30000.0,1,1,2,24,0,0,0,0,0,0,0,137534.0,6252.0
50000.0,1,2,2,25,0,0,0,0,0,2,1,108946.0,7433.0
100000.0,2,2,2,28,2,2,2,2,2,0,1,440482.0,14698.0
420000.0,1,1,1,54,-1,-1,-1,-1,-1,-1,0,79463.0,78126.0
500000.0,1,1,1,56,0,0,0,0,0,0,0,555644.0,22775.0
270000.0,2,2,1,42,-1,-1,2,-1,-1,-1,0,45557.0,52564.0
50000.0,2,2,2,23,1,-1,-1,2,2,0,0,211859.0,50808.0
100000.0,1,1,1,35,0,0,0,2,2,0,0,451433.0,27000.0
50000.0,1,3,1,36,1,3,2,5,4,3,1,132016.0,5250.0
120000.0,1,2,2,32,0,0,0,0,0,-1,0,564351.0,83995.0
50000.0,1,3,1,41,2,2,2,0,0,0,0,164902.0,8700.0
180000.0,1,2,2,28,-1,-1,-1,-1,-1,-1,0,3828.0,5580.0
90000.0,2,2,2,24,0,0,0,0,0,0,0,48669.0,6440.0
30000.0,2,2,1,45,0,0,0,0,0,0,0,119562.0,8500.0
460000.0,2,2,2,35,0,0,0,0,0,0,1,2585377.0,93540.0
50000.0,2,2,1,55,2,0,0,0,0,0,1,187769.0,14677.0
80000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,0,27670.0,41969.0
360000.0,2,2,1,34,-1,0,0,0,0,0,0,114482.0,23580.0
300000.0,1,2,2,47,0,0,0,0,0,0,0,690467.0,25755.0
250000.0,2,2,1,38,2,0,0,0,0,0,0,1222578.0,45207.0
20000.0,1,2,1,59,1,-1,0,0,-1,-1,0,103392.0,154037.0
30000.0,1,2,3,40,2,0,0,0,0,2,0,30355.0,4865.0
120000.0,2,3,1,44,0,0,0,0,0,0,0,113476.0,12000.0
300000.0,2,3,1,41,1,-2,-2,-2,-2,-2,0,7484.0,7094.0
500000.0,2,2,1,52,0,0,0,0,0,0,0,1979456.0,210072.0
400000.0,1,1,2,41,-1,-1,-1,-1,0,-1,0,34881.0,18571.0
320000.0,1,1,1,40,0,0,0,0,0,0,0,740691.0,36500.0
280000.0,1,2,1,44,0,0,0,0,0,0,0,794581.0,29105.0
390000.0,1,2,1,39,-1,2,-1,-1,0,0,0,35010.0,24101.0
20000.0,1,2,2,25,1,2,0,0,-1,0,1,103729.0,23045.0
20000.0,1,2,2,43,0,0,0,0,0,0,0,119495.0,7600.0
420000.0,2,2,1,37,0,0,0,-1,0,0,0,573897.0,190730.0
200000.0,2,3,2,26,-1,-1,0,0,-1,-1,0,6822.0,5072.0
500000.0,1,1,1,46,-1,-1,-1,-2,-2,-1,0,64365.0,56286.0
290000.0,1,1,2,41,-2,-2,-2,-2,-2,-2,0,72754.0,72187.0
50000.0,2,2,1,29,0,0,0,0,0,0,0,141554.0,12000.0
50000.0,1,2,2,53,0,0,0,0,0,0,0,210563.0,6675.0
120000.0,1,2,2,31,3,3,2,2,-2,-2,0,327807.0,0.0
250000.0,2,1,2,48,1,-2,-2,-2,-2,-2,1,0.0,0.0
20000.0,2,2,1,51,2,2,2,2,0,0,0,112077.0,6300.0
30000.0,2,1,2,23,0,0,0,2,2,2,0,176505.0,12526.0
50000.0,2,2,2,27,0,0,0,0,0,-2,0,119726.0,8500.0
180000.0,2,1,2,40,-2,-2,-2,-2,-2,-2,0,1298.0,1298.0
100000.0,1,1,2,32,0,0,0,0,2,2,0,531060.0,21237.0
160000.0,2,1,2,33,-1,-1,-2,-2,-2,-2,1,27507.0,26808.0
30000.0,2,2,2,24,-1,-1,2,2,2,2,0,60240.0,14491.0
30000.0,2,1,2,23,0,0,0,0,0,0,1,101282.0,6600.0
30000.0,2,5,1,53,0,0,0,0,0,0,0,114544.0,8100.0
230000.0,2,2,2,37,-2,-2,-2,-2,-2,-2,0,0.0,0.0
140000.0,2,1,1,56,0,0,0,0,0,0,1,657284.0,25981.0
20000.0,2,3,2,35,-2,-2,-2,-2,-2,-2,0,1492.0,1492.0
190000.0,2,1,2,40,0,0,0,0,0,0,0,769084.0,30302.0
190000.0,2,2,2,27,2,2,2,0,0,0,1,43245.0,9000.0
30000.0,2,1,2,30,0,0,0,0,0,0,0,108886.0,20692.0
220000.0,2,1,1,31,-2,-2,-2,-2,-2,-2,0,15426.0,12940.0
430000.0,2,1,2,38,0,0,0,0,0,0,0,359112.0,104300.0
140000.0,1,1,1,34,0,0,0,0,0,0,0,222980.0,35389.0
170000.0,2,1,1,33,0,0,0,0,0,0,1,910808.0,32400.0
230000.0,2,2,2,24,0,0,2,0,0,0,0,348178.0,15500.0
40000.0,2,2,2,23,-1,2,-1,-1,0,0,1,77164.0,29487.0
310000.0,2,1,2,28,0,0,0,0,-1,-1,0,159065.0,22566.0
100000.0,2,3,1,36,2,0,0,2,0,0,1,661628.0,56261.0
200000.0,2,1,1,37,-1,-1,0,-1,0,0,0,90627.0,91106.0
50000.0,2,2,2,25,3,2,2,0,0,0,1,203002.0,5663.0
80000.0,2,3,1,53,-1,2,-1,-1,-1,-1,0,3660.0,2490.0
100000.0,2,3,1,53,0,0,0,0,0,0,0,502346.0,22429.0
60000.0,2,1,2,25,-2,-1,-1,-1,-1,-1,0,24940.0,31255.0
50000.0,1,3,1,37,5,4,3,2,0,0,0,308583.0,0.0
160000.0,2,1,1,36,-2,-2,-2,-2,-2,-1,0,41997.0,18480.0
100000.0,1,6,2,51,2,2,0,0,0,0,0,599841.0,18396.0
110000.0,2,2,1,39,2,2,0,0,2,2,1,647778.0,20700.0
200000.0,2,1,1,35,-1,-1,2,-1,-1,-1,0,2740.0,2614.0
240000.0,2,2,1,45,1,-1,-1,-1,-1,-1,0,1980.0,2376.0
230000.0,1,3,2,37,-1,0,0,0,-1,0,0,244844.0,89396.0
130000.0,2,2,2,30,0,0,0,2,0,0,0,854918.0,39400.0
460000.0,2,1,2,34,1,-2,-2,-2,-2,-2,0,2128.0,6360.0
30000.0,1,3,2,29,-1,-1,-1,-1,-2,-2,0,1170.0,780.0
90000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,0,53021.0,40224.0
90000.0,2,2,2,23,0,0,0,0,0,0,1,271843.0,15670.0
50000.0,2,2,1,23,0,0,0,0,0,0,0,182055.0,18060.0
490000.0,1,1,1,57,0,0,0,0,0,0,0,2028781.0,135124.0
220000.0,2,1,1,39,0,-1,-1,0,0,-1,0,65928.0,41812.0
30000.0,1,2,2,39,2,4,3,2,2,4,1,156446.0,5288.0
210000.0,2,1,1,36,-1,-1,0,0,-1,-1,0,50917.0,48938.0
50000.0,2,2,1,44,0,0,0,0,0,0,0,44073.0,4302.0
50000.0,1,2,1,44,2,2,0,0,3,2,1,790967.0,31100.0
530000.0,2,2,1,44,0,0,0,0,0,0,1,3119867.0,124042.0
490000.0,2,3,1,54,-1,-1,-1,-1,-1,-1,0,9475.0,9545.0
140000.0,2,2,1,36,0,0,0,0,0,0,0,302778.0,39708.0
80000.0,1,3,2,44,2,0,0,0,2,2,0,364235.0,16700.0
230000.0,2,2,1,42,-1,-1,-1,-1,-1,-1,0,18387.0,48600.0
110000.0,1,2,1,32,0,0,0,0,-2,-2,0,111662.0,4000.0
320000.0,2,1,2,28,-1,-1,-1,0,0,0,1,40008.0,18095.0
210000.0,1,3,2,25,-1,-1,2,-1,-1,-1,1,67409.0,44925.0
10000.0,2,2,2,24,0,0,0,0,0,0,1,53202.0,3920.0
230000.0,2,2,2,30,-1,-1,-1,0,0,-1,0,16529.0,10637.0
170000.0,1,2,1,35,-1,-1,-1,0,0,-1,0,47075.0,32572.0
280000.0,2,2,2,29,-2,-2,-2,-2,-2,-2,0,214297.0,34178.0
420000.0,1,3,2,32,-1,-1,0,-1,-1,-2,0,78129.0,34817.0
80000.0,1,1,2,26,0,0,0,0,0,0,0,328738.0,20210.0
240000.0,2,1,2,42,0,0,0,0,0,0,0,1328246.0,82372.0
370000.0,2,3,1,33,0,0,0,0,0,0,0,114242.0,16048.0
270000.0,2,1,2,26,0,0,0,0,0,0,0,1069398.0,31127.0
10000.0,1,2,2,23,0,0,0,0,0,0,0,24185.0,3195.0
10000.0,2,3,2,45,1,2,3,2,0,0,1,55201.0,4876.0
150000.0,1,3,2,39,1,-1,-1,-2,-2,-2,0,506730.0,15180.0
50000.0,2,2,1,45,0,0,2,2,2,2,1,295090.0,13290.0
30000.0,1,2,2,36,-1,-1,2,-1,-1,-1,0,10046.0,6782.0
200000.0,1,1,1,44,-2,-2,-2,-2,-2,-2,0,1640.0,0.0
300000.0,2,1,1,47,2,2,2,2,2,2,1,30000.0,0.0
280000.0,1,2,2,35,-2,-2,-2,-2,-2,-2,0,21023.0,21441.0
350000.0,1,3,1,44,-1,-1,-1,-1,-1,-2,0,8384.0,5119.0
50000.0,2,2,2,48,-1,0,-1,-1,-1,-1,0,8097.0,8757.0
30000.0,2,2,2,25,0,0,0,0,0,-2,0,72399.0,12779.0
30000.0,2,2,2,23,0,0,0,0,0,0,0,129925.0,6484.0
80000.0,1,2,2,26,0,0,0,-2,-2,-2,0,12544.0,1067.0
140000.0,2,3,1,37,-1,-1,-1,-1,-1,-1,0,22693.0,21485.0
60000.0,2,1,1,28,-1,-1,-1,-1,-1,-1,0,10408.0,9519.0
150000.0,1,3,1,43,-1,2,-1,-1,-1,-1,0,4586.0,2916.0
80000.0,2,2,1,38,2,0,0,0,2,0,1,235719.0,12507.0
140000.0,2,2,1,42,0,0,0,0,0,0,0,911545.0,33900.0
170000.0,2,3,1,46,-1,-1,-1,-1,-1,0,0,196637.0,108106.0
160000.0,2,2,1,30,2,2,0,0,0,0,1,811522.0,20748.0
360000.0,2,2,1,50,-1,-1,-1,-1,-1,-1,0,8705.0,8562.0
120000.0,1,1,2,28,0,0,0,0,0,0,0,706634.0,27915.0
20000.0,2,1,2,24,-1,-1,2,-1,0,-1,0,4475.0,14419.0
20000.0,1,2,2,23,0,0,0,0,0,0,0,114789.0,14400.0
270000.0,2,2,1,65,-1,-1,-1,-1,-1,-1,0,22619.0,22501.0
360000.0,1,2,1,34,0,0,0,0,0,0,0,237862.0,11778.0
20000.0,2,2,2,22,0,0,0,0,0,-1,1,107962.0,50494.0
50000.0,2,1,2,42,2,0,0,2,2,2,1,223969.0,11993.0
160000.0,2,2,2,28,-2,-2,-1,2,-1,-1,0,10442.0,10357.0
30000.0,2,2,1,42,2,2,2,0,0,2,1,39735.0,3692.0
50000.0,2,3,1,47,2,0,0,0,0,0,1,290836.0,11859.0
130000.0,2,3,2,26,0,0,0,0,0,0,0,480693.0,26000.0
20000.0,2,2,2,21,0,0,0,-2,-2,-2,0,22775.0,1005.0
390000.0,2,1,2,29,0,0,0,0,0,0,0,1650880.0,51159.0
50000.0,2,2,1,36,0,0,0,0,0,0,0,305320.0,10290.0
30000.0,2,2,2,22,1,2,2,0,0,-2,0,78721.0,1150.0
50000.0,2,2,1,46,0,0,0,0,0,0,0,236749.0,9177.0
500000.0,2,1,2,32,0,0,0,0,0,0,0,2429850.0,87180.0
500000.0,2,1,2,27,0,-1,0,0,0,0,1,148362.0,41450.0
130000.0,2,3,1,32,-1,-1,-1,0,0,-1,1,21972.0,12834.0
50000.0,2,3,2,22,0,0,0,0,0,0,0,237296.0,35969.0
30000.0,2,1,2,30,1,-2,-1,-1,-1,-1,0,12247.0,19737.0
100000.0,2,2,1,22,0,0,0,0,0,0,0,444774.0,51000.0
240000.0,2,1,1,41,0,0,0,0,0,0,0,793561.0,32098.0
50000.0,2,2,1,26,0,0,0,0,0,0,1,174441.0,5791.0
140000.0,2,2,1,27,0,0,0,0,0,0,1,680782.0,27558.0
50000.0,1,2,1,37,0,0,0,0,0,0,0,278195.0,11285.0
160000.0,2,1,1,36,-1,-1,0,-1,-1,-1,0,10679.0,6922.0
60000.0,2,2,2,27,0,0,0,0,0,0,1,279346.0,14300.0
310000.0,2,1,2,35,0,0,0,0,0,0,1,1687732.0,73322.0
20000.0,2,1,2,25,0,0,0,0,0,0,0,104556.0,6517.0
30000.0,2,3,1,44,2,2,2,2,2,2,1,124716.0,6460.0
30000.0,2,1,2,25,3,2,0,0,0,0,1,53060.0,2961.0
260000.0,1,2,2,32,0,0,0,0,0,0,0,533826.0,47410.0
80000.0,2,3,2,24,2,0,0,0,0,0,0,232535.0,14633.0
180000.0,2,3,2,30,0,0,0,0,0,0,0,760211.0,27192.0
100000.0,2,3,1,43,0,0,-2,-2,-2,-2,0,62170.0,0.0
100000.0,1,2,1,42,0,0,2,2,0,0,0,359350.0,13681.0
200000.0,2,1,1,52,-1,-1,-1,-1,-1,-1,0,21778.0,4817.0
70000.0,2,2,2,25,0,0,0,0,0,0,0,150667.0,7171.0
30000.0,2,2,1,25,2,2,2,2,2,2,1,162985.0,10114.0
170000.0,2,1,2,37,-1,-1,-1,-1,0,0,0,320525.0,277433.0
500000.0,1,1,1,45,-1,-1,-1,-1,-1,-1,0,474368.0,459418.0
200000.0,2,1,2,33,0,0,0,0,0,0,0,489520.0,31782.0
20000.0,1,2,2,37,0,0,-2,-1,0,0,0,35158.0,29032.0
260000.0,1,2,2,30,0,0,0,0,0,0,0,47330.0,11757.0
460000.0,1,1,1,44,-1,-1,-1,-1,-1,-1,0,342507.0,379534.0
90000.0,2,2,2,48,2,2,2,0,0,0,1,395374.0,38270.0
180000.0,1,1,1,37,-1,0,0,0,0,0,0,497198.0,37454.0
50000.0,2,2,1,42,0,0,0,0,0,0,0,219105.0,39117.0
200000.0,2,2,1,28,-1,-1,-1,0,-1,-1,0,4712.0,1896.0
240000.0,1,2,1,42,-1,-1,-1,-1,0,0,0,20500.0,12441.0
370000.0,1,1,1,68,0,0,0,0,0,0,0,110932.0,28000.0
80000.0,1,3,2,25,0,0,0,-1,0,0,0,281555.0,37573.0
480000.0,2,1,1,39,0,0,0,-1,0,0,1,833933.0,426976.0
50000.0,1,1,2,55,0,-1,-1,-1,-1,0,0,75237.0,65426.0
180000.0,1,2,1,34,0,0,0,0,0,0,0,247264.0,12300.0
50000.0,2,1,2,25,2,2,3,2,2,2,1,261455.0,11300.0
60000.0,2,2,2,29,0,0,0,0,0,0,0,167658.0,6820.0
390000.0,2,3,1,28,0,0,0,0,0,0,1,801371.0,36500.0
130000.0,1,2,1,44,1,2,2,2,2,2,1,117469.0,43980.0
180000.0,2,2,1,34,0,-1,-1,-1,-1,-1,1,28945.0,25986.0
350000.0,1,3,1,41,0,0,0,0,0,0,0,1692960.0,53450.0
80000.0,1,2,2,28,0,0,0,-2,-2,-2,0,20403.0,1315.0
310000.0,1,2,2,42,0,0,0,0,0,0,1,1071645.0,41203.0
30000.0,2,2,1,24,0,0,0,0,0,0,0,99809.0,3683.0
30000.0,2,2,2,22,0,0,0,0,0,0,0,176732.0,12727.0
70000.0,2,1,2,27,-1,2,-1,-1,-1,-1,0,30625.0,41654.0
90000.0,2,2,1,35,0,0,2,0,0,0,0,229152.0,12800.0
50000.0,2,2,2,41,2,-1,2,2,-2,-2,1,1950.0,780.0
280000.0,1,1,1,37,-1,-1,-1,-1,-1,-1,0,91027.0,77536.0
280000.0,1,1,1,31,-2,-2,-2,-2,-2,-2,0,2308.0,5431.0
40000.0,2,2,1,28,2,2,3,2,2,2,0,198690.0,8500.0
50000.0,2,3,2,50,-2,-2,-2,-1,0,0,0,179442.0,15214.0
140000.0,1,1,2,32,0,0,0,0,0,0,1,664747.0,28485.0
200000.0,2,1,2,43,-2,-2,-2,-2,-2,-2,1,-654.0,0.0
300000.0,2,2,2,42,-2,-2,-1,0,0,0,0,11530.0,8572.0
30000.0,1,2,1,39,1,2,2,0,0,2,1,155358.0,9527.0
50000.0,1,2,2,22,1,-1,-1,-1,-1,-2,0,5037.0,5037.0
340000.0,2,1,1,38,-1,-1,-1,0,0,-1,0,50546.0,34256.0
200000.0,2,2,2,29,-1,-1,-1,-1,-1,-1,0,9256.0,11796.0
500000.0,2,4,1,32,-2,-2,-2,-2,-2,-2,0,130387.0,111442.0
50000.0,1,3,1,52,0,0,0,0,0,-1,1,177568.0,9045.0
230000.0,1,1,2,59,1,-2,-2,-2,-1,-1,0,1715.0,1715.0
150000.0,2,2,2,26,0,0,0,0,0,2,1,118650.0,20500.0
90000.0,2,3,1,54,-2,-2,-2,-2,-2,-2,1,1805.0,1805.0
50000.0,2,2,2,26,2,0,0,0,-1,-1,1,140701.0,8841.0
90000.0,2,2,1,51,0,0,0,0,0,0,1,581770.0,22078.0
20000.0,1,2,2,21,0,0,0,0,0,0,0,75514.0,8024.0
400000.0,2,2,2,50,-1,-1,2,-1,-1,-1,0,26084.0,9475.0
50000.0,1,2,1,27,-1,-1,2,-1,-1,-1,0,9074.0,5773.0
200000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,0,55729.0,65904.0
280000.0,1,1,2,36,-1,-1,-1,2,-1,-1,1,25153.0,15527.0
50000.0,2,1,1,35,0,0,0,-2,-2,-2,0,101856.0,2400.0
150000.0,1,1,2,37,-2,-2,-2,-2,-2,-2,0,120.0,0.0
20000.0,2,3,2,49,0,0,0,0,0,0,0,116715.0,6127.0
240000.0,2,2,1,37,-1,0,0,0,0,0,0,464541.0,104500.0
240000.0,2,5,1,41,2,2,2,2,2,2,0,1428183.0,44600.0
360000.0,2,2,2,25,0,0,0,0,0,0,0,1081836.0,54399.0
260000.0,2,2,1,44,1,-1,-1,-1,-1,-1,0,10381.0,10393.0
130000.0,2,1,2,27,0,0,0,-2,-2,-2,0,99964.0,1000.0
60000.0,2,3,1,29,0,0,0,0,0,0,0,256654.0,10600.0
80000.0,2,1,2,25,-1,-1,-1,-1,-1,-1,0,4801.0,7526.0
130000.0,1,2,2,38,0,-1,0,0,0,0,0,220554.0,68741.0
240000.0,2,2,1,28,0,0,0,0,0,0,0,644489.0,64130.0
60000.0,2,2,1,42,2,2,0,0,0,0,1,193511.0,35000.0
50000.0,2,2,2,24,2,0,0,0,0,0,1,215373.0,6813.0
140000.0,2,2,1,30,0,0,0,0,0,2,0,526660.0,22000.0
80000.0,2,3,1,52,0,0,0,0,0,0,0,56754.0,2744.0
200000.0,2,2,2,25,-1,-1,-1,-1,-1,-1,0,13560.0,12374.0
20000.0,1,2,1,34,0,0,0,0,0,2,1,72482.0,6359.0
20000.0,1,3,2,46,2,3,2,2,2,2,1,59621.0,2800.0
250000.0,1,2,1,29,1,-2,-2,-1,-1,-1,0,8254.0,8658.0
290000.0,2,2,1,37,-1,0,0,0,0,0,1,27252.0,7500.0
30000.0,2,3,1,21,4,3,2,0,0,0,1,176486.0,1000.0
200000.0,1,3,1,34,0,0,0,0,-1,2,0,342133.0,120111.0
260000.0,2,3,1,52,0,0,0,0,0,0,0,1306715.0,67538.0
150000.0,1,1,2,27,0,0,0,0,0,0,0,479411.0,23841.0
270000.0,2,1,2,34,0,0,0,0,0,0,0,767322.0,30823.0
140000.0,1,2,2,34,0,0,0,0,0,0,0,488103.0,15900.0
10000.0,1,2,2,35,0,0,0,0,0,0,0,51090.0,10394.0
50000.0,2,2,2,34,-2,-1,-1,0,0,-2,0,65227.0,28450.0
100000.0,1,2,1,29,2,2,2,2,3,3,1,520754.0,21900.0
230000.0,1,2,1,39,-1,-1,-1,-1,-1,-1,0,1956.0,1954.0
50000.0,2,1,2,23,0,0,0,0,0,2,0,63884.0,6047.0
230000.0,2,2,1,36,0,0,-1,2,-1,2,0,54681.0,52433.0
50000.0,2,2,2,38,0,-1,-1,0,0,0,0,75158.0,20800.0
360000.0,1,2,1,39,-1,-1,-1,-1,-1,-1,0,7566.0,7566.0
30000.0,1,3,2,28,0,0,0,0,-1,-1,0,41197.0,7212.0
80000.0,2,1,2,38,-2,-2,-2,-2,-2,-2,0,7730.0,10865.0
60000.0,1,3,2,41,-1,-1,-1,-1,-1,-1,0,67065.0,99696.0
90000.0,2,1,2,25,-1,-1,-1,-1,0,0,0,49561.0,35314.0
50000.0,2,1,2,25,-1,-1,-1,-1,-1,-1,0,8966.0,6908.0
200000.0,2,1,2,31,-1,2,2,-2,-2,-2,1,5000.0,0.0
90000.0,1,2,1,45,-1,3,2,2,-1,-1,1,8499.0,2880.0
210000.0,2,2,1,47,-1,-1,-1,-1,-1,-1,1,16820.0,23248.0
100000.0,2,1,2,30,0,0,2,2,2,2,0,71605.0,10000.0
50000.0,2,2,1,48,0,-1,-1,0,-1,-1,0,14837.0,10316.0
80000.0,2,2,1,45,-1,-1,-1,-1,-1,-1,0,2340.0,2340.0
350000.0,1,1,2,33,-1,-1,-1,-2,-2,-1,0,25844.0,15084.0
60000.0,2,1,2,26,0,0,0,0,0,0,0,187385.0,8027.0
220000.0,2,1,1,38,1,2,2,0,0,0,0,1069183.0,48000.0
160000.0,2,4,1,28,-1,-1,-1,-1,-1,-1,0,1641.0,990.0
210000.0,2,3,2,31,1,-2,-2,-2,-2,-2,0,0.0,0.0
180000.0,2,2,1,46,1,-2,-2,-2,-2,-2,0,0.0,0.0
300000.0,2,2,2,43,0,0,0,0,0,2,0,173183.0,11256.0
350000.0,2,2,1,56,-2,-2,-2,-2,-2,-2,0,60233.0,71511.0
80000.0,1,1,2,29,0,0,0,-2,-2,-2,0,119896.0,5000.0
500000.0,1,2,1,34,-2,-2,-2,-2,-2,-1,0,24702.0,16880.0
180000.0,1,2,2,36,-1,-1,-1,-1,0,-1,1,4526.0,5950.0
500000.0,1,2,1,41,0,0,0,0,0,0,0,957637.0,120602.0
80000.0,2,1,2,54,0,0,0,0,0,0,1,407680.0,21813.0
30000.0,2,2,1,48,2,2,3,2,2,2,1,72179.0,4900.0
360000.0,1,1,2,34,0,0,0,0,0,0,0,1986944.0,74389.0
180000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,0,66250.0,66250.0
180000.0,1,2,2,37,0,0,0,0,0,0,0,414185.0,24418.0
20000.0,2,1,2,23,0,0,0,0,0,0,0,111343.0,6400.0
20000.0,1,3,2,48,-1,-1,-2,-1,-1,-1,0,19723.0,22563.0
60000.0,2,2,1,29,0,0,0,0,0,0,0,227153.0,52195.0
80000.0,2,2,2,33,0,0,0,0,2,0,0,92476.0,8490.0
200000.0,2,1,1,40,2,2,2,2,2,2,1,510115.0,18200.0
230000.0,2,2,2,29,0,0,0,0,0,0,0,200090.0,10600.0
130000.0,1,1,1,42,-1,2,-1,-1,0,0,1,4855.0,2125.0
80000.0,1,2,2,28,-1,0,0,0,0,0,0,296562.0,51300.0
140000.0,2,2,1,36,0,0,0,0,0,0,0,294698.0,30568.0
360000.0,1,2,1,36,-1,-1,-1,-1,-1,-1,0,100321.0,102535.0
20000.0,1,3,2,24,1,2,0,0,0,0,0,116965.0,6238.0
10000.0,1,3,3,22,0,0,0,0,0,0,1,56290.0,5488.0
20000.0,1,2,1,32,0,0,0,2,2,0,0,80763.0,9211.0
10000.0,1,2,2,24,0,0,0,0,2,0,1,47318.0,5396.0
80000.0,2,2,2,24,0,0,0,0,0,0,0,331338.0,13623.0
240000.0,1,2,1,54,0,0,2,0,0,0,0,1113898.0,266118.0
120000.0,2,1,2,32,1,-2,-2,-2,-1,-1,0,9310.0,9310.0
170000.0,2,2,2,24,0,0,0,0,0,0,0,535378.0,31611.0
80000.0,1,3,1,62,-1,-1,-1,-1,-1,-1,0,14595.0,33622.0
520000.0,1,1,1,38,0,0,0,0,0,0,0,624781.0,25672.0
120000.0,2,3,1,50,0,0,0,0,0,0,0,462846.0,12628.0
150000.0,2,2,1,41,-2,-2,-2,-2,-2,-2,0,39155.0,39445.0
400000.0,2,1,2,30,-1,-1,0,0,0,0,0,52916.0,29264.0
50000.0,2,3,2,30,0,0,0,0,0,0,0,135455.0,9071.0
100000.0,1,1,2,27,0,0,0,0,0,0,0,77676.0,14299.0
300000.0,1,2,1,45,-1,-1,-1,-1,-1,-1,0,3240.0,3240.0
50000.0,1,2,2,26,0,0,0,0,0,0,0,112045.0,7200.0
80000.0,2,2,2,24,-2,-2,-1,-1,-1,-1,0,5062.0,3928.0
140000.0,2,2,3,28,0,0,0,0,0,0,1,620043.0,51370.0
100000.0,2,3,1,41,1,2,0,0,0,0,0,463853.0,15111.0
20000.0,2,1,2,27,-1,-1,-2,-2,-2,-2,1,4734.0,3187.0
40000.0,2,1,2,29,0,0,0,0,-2,-2,0,89109.0,3223.0
360000.0,1,1,1,39,1,-2,-2,-2,-1,-1,0,7711.0,7711.0
70000.0,2,2,1,47,0,0,0,0,0,-2,0,386104.0,28247.0
340000.0,2,1,1,34,0,0,0,0,0,0,0,295011.0,102149.0
170000.0,2,1,2,25,0,0,0,-2,-2,-2,0,31634.0,1275.0
150000.0,2,2,1,27,0,0,0,0,0,0,0,43945.0,5016.0
140000.0,1,1,1,56,-1,-1,-1,-1,-1,-1,0,19055.0,18743.0
360000.0,2,2,1,48,0,0,0,0,0,0,0,1202779.0,37500.0
160000.0,1,1,2,41,-1,-1,-1,-1,-1,-1,1,2272.0,1980.0
30000.0,2,3,1,41,-2,-2,-2,-2,-2,-2,0,51443.0,51497.0
80000.0,2,2,1,27,-2,-2,-2,-2,-2,-2,0,1170.0,1170.0
170000.0,2,3,1,40,1,2,0,0,0,0,1,266003.0,40815.0
